,Boca de Entrega@Cliente (Facturación) None,Boca de Entrega@DESC,Artículo@Cliente (Facturación) None,Artículo@DESC,Dias Mínimo
3310,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
3311,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
3312,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
3313,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3314,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6030330001               ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL ",120.0
3315,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6030330002               ,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP,M.I./ARL ",120.0
3316,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                          ",120.0
3317,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
3318,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6050080010               ,"SGOLF,CADA DIA, L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,M.I./ARL",120.0
3319,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",120.0
3320,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.             ",120.0
3321,240843,CARNES PACK T.L. S.A. (TREN. LAU.-ROCA) ,6090020011               ,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.              ",120.0
3322,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
3323,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
3324,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
3325,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                           ",120.0
3326,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",120.0
3327,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.            ",120.0
3328,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",120.0
3329,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",120.0
3330,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.                           ",120.0
3331,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL          ",120.0
3332,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.             ",120.0
3333,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",120.0
3334,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",120.0
3335,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.                     ",120.0
3336,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.                 ",120.0
3337,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
3338,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
3339,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
3340,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
3341,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
3342,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3343,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3344,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",120.0
3345,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
3346,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030050072               ,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
3347,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030330001               ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL ",120.0
3348,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6030330002               ,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP,M.I./ARL ",120.0
3349,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                          ",120.0
3350,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
3351,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6050100002               ,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.                       ",120.0
3352,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",120.0
3353,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.             ",120.0
3354,240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,6090020011               ,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.              ",120.0
3355,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
3356,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
3357,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
3358,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                           ",120.0
3359,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010020199               ,"AC,FAMILIAR,GIR,12X1,5L,B,ESP,M.I.                          ",120.0
3360,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",120.0
3361,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.                           ",120.0
3362,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",120.0
3363,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",120.0
3364,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.                     ",120.0
3365,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
3366,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
3367,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
3368,240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",120.0
3369,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
3370,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
3371,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
3372,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                           ",120.0
3373,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010010184               ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.                           ",120.0
3374,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010020199               ,"AC,FAMILIAR,GIR,12X1,5L,B,ESP,M.I.                          ",120.0
3375,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",120.0
3376,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",120.0
3377,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.                           ",120.0
3378,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",120.0
3379,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",120.0
3380,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.                     ",120.0
3381,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6011570005               ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.                     ",120.0
3382,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
3383,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
3384,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
3385,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",120.0
3386,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
3387,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3388,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3389,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",120.0
3390,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6030330001               ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL ",120.0
3391,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6040100001               ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                           ",120.0
3392,240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),6090020010               ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.               ",120.0
3393,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
3394,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
3395,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
3396,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010010112               ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL                           ",120.0
3397,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010010184               ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.                           ",120.0
3398,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010040002               ,"AC,CADA DIA,GIR,12X1,5L,B,ESP,M.I.                          ",120.0
3399,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.                         ",120.0
3400,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010140007               ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.              ",120.0
3401,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010140008               ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.            ",120.0
3402,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",120.0
3403,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",120.0
3404,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL          ",120.0
3405,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010900002               ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.                ",120.0
3406,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010900017               ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.             ",120.0
3407,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010900018               ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.               ",120.0
3408,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",120.0
3409,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",120.0
3410,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010900032               ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.                  ",120.0
3411,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010950016               ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.                      ",120.0
3412,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6010960007               ,"AC,MAZOLA,OLIVA VE,12X500ML,B,ESP,M.I.                      ",120.0
3413,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6011270001               ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL                 ",120.0
3414,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6011270002               ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL                 ",120.0
3415,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6011570001               ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.                     ",120.0
3416,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6011570002               ,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.                      ",120.0
3417,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6011570005               ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.                     ",120.0
3418,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.                 ",120.0
3419,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
3420,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
3421,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
3422,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",120.0
3423,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
3424,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030010208               ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
3425,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
3426,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3427,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3428,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030050070               ,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",120.0
3429,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030050071               ,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO   ",120.0
3430,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030330001               ,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL ",120.0
3431,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6030330002               ,"MAYO,CADA DIA,LIGHT,12,500 CC,DP,CT (CON TAPA),ESP,M.I./ARL ",120.0
3432,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6040100001               ,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.                           ",120.0
3433,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6040100009               ,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.                          ",120.0
3434,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
3435,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",120.0
3436,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6090020009               ,"MOSTAZA,ADEREZO NATURA,12,250 GR,DP,CT,ESP,M.I.             ",120.0
3437,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6090020011               ,"MOSTAZA,ADEREZO NATURA,12,500 G,DP,CT,ESP,M.I.              ",120.0
3438,240932,REALES AGRUP. (LA PLATA-208 Y532)       ,6090020012               ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.              ",120.0
3439,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010010007               ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL                        ",120.0
3440,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010010008               ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL                           ",120.0
3441,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010010077               ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.                           ",120.0
3442,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010020199               ,"AC,FAMILIAR,GIR,12X1,5L,B,ESP,M.I.                          ",120.0
3443,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010040002               ,"AC,CADA DIA,GIR,12X1,5L,B,ESP,M.I.                          ",120.0
3444,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010040111               ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.                         ",120.0
3445,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010550008               ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.                   ",120.0
3446,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010570018               ,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.                          ",120.0
3447,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010570019               ,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.                           ",120.0
3448,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010900001               ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL          ",120.0
3449,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010900002               ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.                ",120.0
3450,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010900024               ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.    ",120.0
3451,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010900031               ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.                   ",120.0
3452,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010900032               ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.                  ",120.0
3453,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6010960007               ,"AC,MAZOLA,OLIVA VE,12X500ML,B,ESP,M.I.                      ",120.0
3454,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6011640001               ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.                 ",120.0
3455,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6030010007               ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",120.0
3456,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6030010019               ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL        ",120.0
3457,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6030010026               ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL        ",120.0
3458,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",120.0
3459,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6030040007               ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL              ",120.0
3460,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6030040040               ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3461,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6030040073               ,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL   ",120.0
3462,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6040100010               ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",120.0
3463,241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,6050100007               ,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",120.0
