,Descripción,Lote,Dias al Vencimiento,Depósito Padre,cajas_x_pallets,Fecha de Vencimiento,SKU,Cajas Disponibles
666,"MAYO,NATURA,RVL 31%,WENDY'S,4,2900 CC,SH,ST (SIN TAPA),ESP,M",220823                        ,205,    CDCDCF1,80,5/18/2024,6030010228               ,0.0
667,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.", 230723                       ,213,    CDCDCO1,260,5/26/2024,6090020009               ,0.0
668,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",011023                        ,275,       CDGD,260,7/27/2024,6090020009               ,2600.0
669,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",011023                        ,275,       CDVM,260,7/27/2024,6090020009               ,27440.0
670,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",011023                        ,275,    CDCDCO1,260,7/27/2024,6090020009               ,1520.0
671,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",040723                        ,186,       CDPI,260,4/29/2024,6090020009               ,92.0
672,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",040723                        ,186,    CDVMZPA,260,4/29/2024,6090020009               ,3310.0
673,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",070823                        ,220,       CDGD,260,6/2/2024,6090020009               ,0.0
674,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",070823                        ,220,    CDCDCO1,260,6/2/2024,6090020009               ,0.0
675,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",070823                        ,220,    CDVMZPA,260,6/2/2024,6090020009               ,18060.0
676,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",100623                        ,162,       CDVM,260,4/5/2024,6090020009               ,213.0
677,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",100623                        ,162,    CDCDCO1,260,4/5/2024,6090020009               ,0.0
678,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",120923                        ,256,       CDGD,260,7/8/2024,6090020009               ,780.0
679,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",120923                        ,256,       CDVM,260,7/8/2024,6090020009               ,186.0
680,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",140923                        ,262,       CDGD,260,7/14/2024,6090020009               ,1560.0
681,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",140923                        ,262,       CDVM,260,7/14/2024,6090020009               ,0.0
682,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",181023                        ,292,       CDVM,260,8/13/2024,6090020009               ,22360.0
683,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",201023                        ,294,       CDVM,260,8/15/2024,6090020009               ,1560.0
684,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",240823                        ,237,       CDGD,260,6/19/2024,6090020009               ,524.0
685,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",010623                        ,153,    CDCDCO1,144,3/27/2024,6090020011               ,0.0
686,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",040723                        ,186,       CDGD,144,4/29/2024,6090020011               ,0.0
687,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",040723                        ,186,       CDPI,144,4/29/2024,6090020011               ,63.0
688,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",040723                        ,186,    CDCDCF1,144,4/29/2024,6090020011               ,406.0
689,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",040723                        ,186,    CDCDCO1,144,4/29/2024,6090020011               ,0.0
690,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",070823                        ,220,       CDGD,144,6/2/2024,6090020011               ,261.0
691,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",070823                        ,220,       CDVM,144,6/2/2024,6090020011               ,173.0
692,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",070823                        ,220,    CDCDCF1,144,6/2/2024,6090020011               ,1008.0
693,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",070823                        ,220,    CDCDCO1,144,6/2/2024,6090020011               ,108.0
694,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",100623                        ,162,       CDVM,144,4/5/2024,6090020011               ,133.0
695,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",120923                        ,256,       CDGD,144,7/8/2024,6090020011               ,144.0
696,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",120923                        ,256,       CDVM,144,7/8/2024,6090020011               ,22860.0
697,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",021023                        ,216,       CDVM,377,5/29/2024,6090020010               ,13195.0
698,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",150923                        ,199,       CDGD,377,5/12/2024,6090020010               ,1508.0
699,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",150923                        ,199,       CDVM,377,5/12/2024,6090020010               ,7176.0
700,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",260823                        ,179,       CDGD,377,4/22/2024,6090020010               ,367.0
701,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",260823                        ,179,    CDCDCF1,377,4/22/2024,6090020010               ,272.0
702,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",061023                        ,280,       CDVM,80,8/1/2024,6090020012               ,4880.0
703,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",190923                        ,263,       CDGD,80,7/15/2024,6090020012               ,80.0
704,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",190923                        ,263,       CDVM,80,7/15/2024,6090020012               ,1476.0
705,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",240823                        ,237,       CDGD,80,6/19/2024,6090020012               ,96.0
706,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",240823                        ,237,    CDCDCO1,80,6/19/2024,6090020012               ,10.0
707,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",300523                        ,151,       CDGD,80,3/25/2024,6090020012               ,25.0
708,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",300523                        ,151,    CDCDCO1,80,3/25/2024,6090020012               ,0.0
709,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",180923                        ,202,    CDCDCF1,60,5/15/2024,6090020014               ,250.0
710,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",280823                        ,181,    CDCDCF1,60,4/24/2024,6090020014               ,50.0
711,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",137/22                        ,203,    CDCDCO1,224,5/16/2024,6010140007               ,0.0
712,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",186/23                        ,617,    CDCDCF1,224,7/4/2025,6010140007               ,9.0
713,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",256/23                        ,687,       CDVM,224,9/12/2025,6010140007               ,1292.0
714,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",256/23                        ,687,    CDCDCF1,224,9/12/2025,6010140007               ,427.0
715,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",257/23                        ,688,       CDGD,224,9/13/2025,6010140007               ,2602.0
716,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",257/23                        ,688,       CDVM,224,9/13/2025,6010140007               ,224.0
717,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",258/23                        ,689,       CDGD,224,9/14/2025,6010140007               ,896.0
718,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",284/22                        ,350,    CDCDCO1,224,10/10/2024,6010140007               ,0.0
719,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",187/23                        ,618,       CDVM,224,7/5/2025,6010140008               ,0.0
720,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",208/22                        ,274,    CDCDCO1,224,7/26/2024,6010140008               ,0.0
721,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",258/23                        ,689,       CDGD,224,9/14/2025,6010140008               ,25.0
722,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",258/23                        ,689,       CDVM,224,9/14/2025,6010140008               ,1195.0
723,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",259/23                        ,690,       CDGD,224,9/15/2025,6010140008               ,1152.0
724,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",261/23                        ,692,       CDGD,224,9/17/2025,6010140008               ,896.0
725,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",287/22                        ,353,    CDCDCO1,224,10/13/2024,6010140008               ,125.0
726,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",116/22                        ,182,    CDCDCO1,224,4/25/2024,6010550008               ,0.0
727,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",147/22                        ,213,    CDCDCO1,224,5/26/2024,6010550008               ,0.0
728,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",201/23                        ,632,    CDCDCO1,224,7/19/2025,6010550008               ,0.0
729,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",209/23                        ,640,       CDGD,224,7/27/2025,6010550008               ,0.0
730,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",213/23                        ,644,       CDGD,224,7/31/2025,6010550008               ,0.0
731,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",223/23                        ,653,       CDVM,224,8/9/2025,6010550008               ,224.0
732,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",224/22                        ,290,    CDCDCO1,224,8/11/2024,6010550008               ,0.0
733,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",229/22                        ,295,    CDCDCO1,224,8/16/2024,6010550008               ,0.0
734,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",229/23                        ,660,       CDVM,224,8/16/2025,6010550008               ,364.0
735,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",234/23                        ,665,       CDGD,224,8/21/2025,6010550008               ,0.0
736,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",235/23                        ,666,       CDGD,224,8/22/2025,6010550008               ,133.0
737,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",236/23                        ,667,       CDGD,224,8/23/2025,6010550008               ,736.0
738,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",240/23                        ,671,       CDGD,224,8/27/2025,6010550008               ,448.0
739,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",241/23                        ,672,       CDGD,224,8/28/2025,6010550008               ,224.0
740,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",241/23                        ,672,    CDCDCF1,224,8/28/2025,6010550008               ,1.0
741,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",242/23                        ,673,       CDGD,224,8/29/2025,6010550008               ,1568.0
742,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",242/23                        ,673,    CDCDCF1,224,8/29/2025,6010550008               ,411.0
743,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",243/23                        ,674,       CDGD,224,8/30/2025,6010550008               ,2240.0
744,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",250/23                        ,681,       CDGD,224,9/6/2025,6010550008               ,896.0
745,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",251/23                        ,682,       CDGD,224,9/7/2025,6010550008               ,2464.0
746,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",252/23                        ,683,       CDGD,224,9/8/2025,6010550008               ,1344.0
747,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",254/23                        ,685,       CDGD,224,9/10/2025,6010550008               ,3808.0
748,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",255/23                        ,686,       CDGD,224,9/11/2025,6010550008               ,1120.0
749,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",263/22                        ,329,    CDCDCO1,224,9/19/2024,6010550008               ,0.0
750,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",267/22                        ,333,    CDCDCO1,224,9/23/2024,6010550008               ,0.0
751,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",268/23                        ,699,       CDGD,224,9/24/2025,6010550008               ,672.0
752,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",269/23                        ,700,       CDGD,224,9/25/2025,6010550008               ,3584.0
753,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",270/23                        ,701,       CDGD,224,9/26/2025,6010550008               ,3808.0
754,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",271/23                        ,702,       CDGD,224,9/27/2025,6010550008               ,3584.0
755,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",272/23                        ,703,       CDGD,224,9/28/2025,6010550008               ,896.0
756,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",287/23                        ,718,       CDGD,224,10/13/2025,6010550008               ,448.0
757,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",318/22                        ,384,    CDCDCO1,224,11/13/2024,6010550008               ,0.0
758,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",123/23                        ,554,    CDCDCO1,224,5/2/2025,6011640001               ,0.0
759,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",139/22                        ,570,    CDCDCO1,224,5/18/2025,6011640001               ,6.0
760,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",192/23                        ,623,       CDGD,224,7/10/2025,6011640001               ,0.0
761,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",214/23                        ,645,    CDCDCF1,224,8/1/2025,6011640001               ,183.0
762,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",217/22                        ,283,    CDCDCO1,224,8/4/2024,6011640001               ,0.0
763,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",249/23                        ,680,       CDVM,224,9/5/2025,6011640001               ,893.0
764,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",250/23                        ,681,       CDVM,224,9/6/2025,6011640001               ,224.0
765,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",275/23                        ,706,       CDGD,224,10/1/2025,6011640001               ,1344.0
766,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",276/23                        ,707,       CDGD,224,10/2/2025,6011640001               ,199.0
767,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",010623                        ,123,    CDCDCO1,260,2/26/2024,6050100007               ,0.0
768,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",010823                        ,184,       CDGD,260,4/27/2024,6050100007               ,56.0
769,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",010823                        ,184,    CDCDCO1,260,4/27/2024,6050100007               ,555.0
770,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",010823                        ,184,    CDVMZPA,260,4/27/2024,6050100007               ,12475.0
771,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",011023                        ,245,       CDGD,260,6/27/2024,6050100007               ,4380.0
772,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",011023                        ,245,       CDVM,260,6/27/2024,6050100007               ,11680.0
773,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",011023                        ,245,    CDCDCO1,260,6/27/2024,6050100007               ,260.0
774,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",290923                        ,243,       CDVM,260,6/25/2024,6050100007               ,36.0
775,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",300723                        ,182,    CDCDCO1,260,4/25/2024,6050100007               ,0.0
776,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",011023                        ,215,       CDVM,377,5/28/2024,6050100001               ,3393.0
777,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",040823                        ,157,       CDVM,377,3/31/2024,6050100001               ,180.0
778,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",040823                        ,157,    CDCDCF1,377,3/31/2024,6050100001               ,125.0
779,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",290923                        ,213,       CDVM,377,5/26/2024,6050100001               ,1885.0
780,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",020623                        ,124,       CDPI,272,2/27/2024,6050100002               ,4074.0
781,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",020623                        ,124,    CDCDCO1,272,2/27/2024,6050100002               ,0.0
782,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",290923                        ,243,       CDGD,272,6/25/2024,6050100002               ,544.0
783,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",290923                        ,243,       CDVM,272,6/25/2024,6050100002               ,6834.0
784,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",290923                        ,243,    CDCDCO1,272,6/25/2024,6050100002               ,544.0
785,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",300723                        ,182,       CDGD,272,4/25/2024,6050100002               ,1109.0
786,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",300723                        ,182,       CDVM,272,4/25/2024,6050100002               ,152.0
787,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",011023                        ,245,       CDGD,80,6/27/2024,6050100004               ,160.0
788,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",011023                        ,245,       CDVM,80,6/27/2024,6050100004               ,2720.0
789,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",080623                        ,130,       CDGD,80,3/4/2024,6050100004               ,0.0
790,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",080623                        ,130,       CDVM,80,3/4/2024,6050100004               ,554.0
791,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",080623                        ,130,    CDCDCO1,80,3/4/2024,6050100004               ,34.0
